segment_id,start_time,end_time,duration,text,video_id,video_title,video_url,personality,domain,uploader,upload_date,language,video_duration,expertise_areas
29,245.2,251.6,6.400000000000006,in these cells are always like a random number. The thing is we want to compare,jIGv9TAJNjI,Birthday probability problem; that people share the same birthday in Excel,https://www.youtube.com/watch?v=jIGv9TAJNjI,bloomy,finance_excel,ExplainHowToSimply,20210819,en,380,"bloomberg,excel,finance,data analysis,trading,financial modeling"
30,251.6,259.56,7.960000000000008,this day in the year this random number between person one and the other persons.,jIGv9TAJNjI,Birthday probability problem; that people share the same birthday in Excel,https://www.youtube.com/watch?v=jIGv9TAJNjI,bloomy,finance_excel,ExplainHowToSimply,20210819,en,380,"bloomberg,excel,finance,data analysis,trading,financial modeling"
31,259.56,271.2,11.639999999999986,So we have here four person one has birthday on the 28th of January and no,jIGv9TAJNjI,Birthday probability problem; that people share the same birthday in Excel,https://www.youtube.com/watch?v=jIGv9TAJNjI,bloomy,finance_excel,ExplainHowToSimply,20210819,en,380,"bloomberg,excel,finance,data analysis,trading,financial modeling"
32,271.24,280.32,9.079999999999984,one else has a birthday on the 28th of January. But now when we look at the,jIGv9TAJNjI,Birthday probability problem; that people share the same birthday in Excel,https://www.youtube.com/watch?v=jIGv9TAJNjI,bloomy,finance_excel,ExplainHowToSimply,20210819,en,380,"bloomberg,excel,finance,data analysis,trading,financial modeling"
33,280.32,293.2,12.879999999999995,the 301 day in a year we actually see that person 32 and also person 15 in the,jIGv9TAJNjI,Birthday probability problem; that people share the same birthday in Excel,https://www.youtube.com/watch?v=jIGv9TAJNjI,bloomy,finance_excel,ExplainHowToSimply,20210819,en,380,"bloomberg,excel,finance,data analysis,trading,financial modeling"
34,293.2,299.59999999999997,6.399999999999977,room out of these 45 people share the same birthday. So this is why we have a,jIGv9TAJNjI,Birthday probability problem; that people share the same birthday in Excel,https://www.youtube.com/watch?v=jIGv9TAJNjI,bloomy,finance_excel,ExplainHowToSimply,20210819,en,380,"bloomberg,excel,finance,data analysis,trading,financial modeling"
35,299.6,308.16,8.560000000000002,one here and now we see here we have two matches so two times the same birthday,jIGv9TAJNjI,Birthday probability problem; that people share the same birthday in Excel,https://www.youtube.com/watch?v=jIGv9TAJNjI,bloomy,finance_excel,ExplainHowToSimply,20210819,en,380,"bloomberg,excel,finance,data analysis,trading,financial modeling"
36,308.16,318.32000000000005,10.160000000000025,within these 45 people and now when we just run this again this kind of example,jIGv9TAJNjI,Birthday probability problem; that people share the same birthday in Excel,https://www.youtube.com/watch?v=jIGv9TAJNjI,bloomy,finance_excel,ExplainHowToSimply,20210819,en,380,"bloomberg,excel,finance,data analysis,trading,financial modeling"
37,318.32000000000005,325.68,7.359999999999957,we run it again and you see oh now we have no match but when we run it again,jIGv9TAJNjI,Birthday probability problem; that people share the same birthday in Excel,https://www.youtube.com/watch?v=jIGv9TAJNjI,bloomy,finance_excel,ExplainHowToSimply,20210819,en,380,"bloomberg,excel,finance,data analysis,trading,financial modeling"
38,325.68,339.0,13.319999999999993,number of matches five four one five three three two one one one four. So the,jIGv9TAJNjI,Birthday probability problem; that people share the same birthday in Excel,https://www.youtube.com/watch?v=jIGv9TAJNjI,bloomy,finance_excel,ExplainHowToSimply,20210819,en,380,"bloomberg,excel,finance,data analysis,trading,financial modeling"
39,339.0,347.72,8.720000000000027,number of matches is mostly bigger than zero and this is also we can see it here,jIGv9TAJNjI,Birthday probability problem; that people share the same birthday in Excel,https://www.youtube.com/watch?v=jIGv9TAJNjI,bloomy,finance_excel,ExplainHowToSimply,20210819,en,380,"bloomberg,excel,finance,data analysis,trading,financial modeling"
40,348.08000000000004,357.88000000000005,9.800000000000011,with 45 people as before we only have 6% is the probability that no one shares,jIGv9TAJNjI,Birthday probability problem; that people share the same birthday in Excel,https://www.youtube.com/watch?v=jIGv9TAJNjI,bloomy,finance_excel,ExplainHowToSimply,20210819,en,380,"bloomberg,excel,finance,data analysis,trading,financial modeling"
41,357.88000000000005,366.56,8.67999999999995,the birthday with another person in the room. So I hope with this short example I,jIGv9TAJNjI,Birthday probability problem; that people share the same birthday in Excel,https://www.youtube.com/watch?v=jIGv9TAJNjI,bloomy,finance_excel,ExplainHowToSimply,20210819,en,380,"bloomberg,excel,finance,data analysis,trading,financial modeling"
42,366.56,374.32000000000005,7.760000000000048,could show you the birthday problem and the probability that two persons share,jIGv9TAJNjI,Birthday probability problem; that people share the same birthday in Excel,https://www.youtube.com/watch?v=jIGv9TAJNjI,bloomy,finance_excel,ExplainHowToSimply,20210819,en,380,"bloomberg,excel,finance,data analysis,trading,financial modeling"
43,374.32,379.76,5.439999999999998,the same birthday out of a group. Thanks a lot and have a nice day!,jIGv9TAJNjI,Birthday probability problem; that people share the same birthday in Excel,https://www.youtube.com/watch?v=jIGv9TAJNjI,bloomy,finance_excel,ExplainHowToSimply,20210819,en,380,"bloomberg,excel,finance,data analysis,trading,financial modeling"
0,0.0,9.16,9.16,"Hello everyone, in this short video I show you how you can change the language of the",l4K-HsfeWKc,How to change the language of Excel formulas on Mac OS,https://www.youtube.com/watch?v=l4K-HsfeWKc,bloomy,finance_excel,ExplainHowToSimply,20211102,en,85,"bloomberg,excel,finance,data analysis,trading,financial modeling"
1,9.16,11.08,1.92,Excel formulas.,l4K-HsfeWKc,How to change the language of Excel formulas on Mac OS,https://www.youtube.com/watch?v=l4K-HsfeWKc,bloomy,finance_excel,ExplainHowToSimply,20211102,en,85,"bloomberg,excel,finance,data analysis,trading,financial modeling"
2,11.08,17.2,6.119999999999999,"Because Microsoft Office is using the Mac system language for their applications, you cannot",l4K-HsfeWKc,How to change the language of Excel formulas on Mac OS,https://www.youtube.com/watch?v=l4K-HsfeWKc,bloomy,finance_excel,ExplainHowToSimply,20211102,en,85,"bloomberg,excel,finance,data analysis,trading,financial modeling"
3,17.2,21.84,4.640000000000001,just change the language by going to Tools and Language.,l4K-HsfeWKc,How to change the language of Excel formulas on Mac OS,https://www.youtube.com/watch?v=l4K-HsfeWKc,bloomy,finance_excel,ExplainHowToSimply,20211102,en,85,"bloomberg,excel,finance,data analysis,trading,financial modeling"
4,21.84,26.400000000000002,4.560000000000002,This is just going to change the language if you write something within a cell.,l4K-HsfeWKc,How to change the language of Excel formulas on Mac OS,https://www.youtube.com/watch?v=l4K-HsfeWKc,bloomy,finance_excel,ExplainHowToSimply,20211102,en,85,"bloomberg,excel,finance,data analysis,trading,financial modeling"
5,26.4,36.28,9.880000000000003,"So to change the language of Excel formulas, you need to open the system preferences and",l4K-HsfeWKc,How to change the language of Excel formulas on Mac OS,https://www.youtube.com/watch?v=l4K-HsfeWKc,bloomy,finance_excel,ExplainHowToSimply,20211102,en,85,"bloomberg,excel,finance,data analysis,trading,financial modeling"
6,36.28,40.56,4.280000000000001,you need to change the languages within language and region.,l4K-HsfeWKc,How to change the language of Excel formulas on Mac OS,https://www.youtube.com/watch?v=l4K-HsfeWKc,bloomy,finance_excel,ExplainHowToSimply,20211102,en,85,"bloomberg,excel,finance,data analysis,trading,financial modeling"
7,40.56,46.3,5.739999999999995,"And here, if you want to change from English to German, for example, then you can add German",l4K-HsfeWKc,How to change the language of Excel formulas on Mac OS,https://www.youtube.com/watch?v=l4K-HsfeWKc,bloomy,finance_excel,ExplainHowToSimply,20211102,en,85,"bloomberg,excel,finance,data analysis,trading,financial modeling"
8,46.3,52.599999999999994,6.299999999999997,as a language and then you just need to specify German as the primary language.,l4K-HsfeWKc,How to change the language of Excel formulas on Mac OS,https://www.youtube.com/watch?v=l4K-HsfeWKc,bloomy,finance_excel,ExplainHowToSimply,20211102,en,85,"bloomberg,excel,finance,data analysis,trading,financial modeling"
9,52.6,58.64,6.039999999999999,And now you already switched the primary language of your Mac and then normally what,l4K-HsfeWKc,How to change the language of Excel formulas on Mac OS,https://www.youtube.com/watch?v=l4K-HsfeWKc,bloomy,finance_excel,ExplainHowToSimply,20211102,en,85,"bloomberg,excel,finance,data analysis,trading,financial modeling"
10,58.64,62.36,3.719999999999999,"you need to do, you just need to restart your computer again.",l4K-HsfeWKc,How to change the language of Excel formulas on Mac OS,https://www.youtube.com/watch?v=l4K-HsfeWKc,bloomy,finance_excel,ExplainHowToSimply,20211102,en,85,"bloomberg,excel,finance,data analysis,trading,financial modeling"
11,62.36,65.36,3.0,The whole iOS will be in German.,l4K-HsfeWKc,How to change the language of Excel formulas on Mac OS,https://www.youtube.com/watch?v=l4K-HsfeWKc,bloomy,finance_excel,ExplainHowToSimply,20211102,en,85,"bloomberg,excel,finance,data analysis,trading,financial modeling"
12,65.36,69.16,3.799999999999997,Then you also have the language of the formulas in your preferred language.,l4K-HsfeWKc,How to change the language of Excel formulas on Mac OS,https://www.youtube.com/watch?v=l4K-HsfeWKc,bloomy,finance_excel,ExplainHowToSimply,20211102,en,85,"bloomberg,excel,finance,data analysis,trading,financial modeling"
13,69.16,73.72,4.560000000000002,"But if you want to stick to your normal iOS language, this is also fine.",l4K-HsfeWKc,How to change the language of Excel formulas on Mac OS,https://www.youtube.com/watch?v=l4K-HsfeWKc,bloomy,finance_excel,ExplainHowToSimply,20211102,en,85,"bloomberg,excel,finance,data analysis,trading,financial modeling"
14,73.72,78.48,4.760000000000005,"If you need a specific formula in a specific language, just Google that and you will be",l4K-HsfeWKc,How to change the language of Excel formulas on Mac OS,https://www.youtube.com/watch?v=l4K-HsfeWKc,bloomy,finance_excel,ExplainHowToSimply,20211102,en,85,"bloomberg,excel,finance,data analysis,trading,financial modeling"
15,78.48,79.48,1.0,fine.,l4K-HsfeWKc,How to change the language of Excel formulas on Mac OS,https://www.youtube.com/watch?v=l4K-HsfeWKc,bloomy,finance_excel,ExplainHowToSimply,20211102,en,85,"bloomberg,excel,finance,data analysis,trading,financial modeling"
16,79.48,82.28,2.799999999999997,"If this video helped, please leave a like and subscribe.",l4K-HsfeWKc,How to change the language of Excel formulas on Mac OS,https://www.youtube.com/watch?v=l4K-HsfeWKc,bloomy,finance_excel,ExplainHowToSimply,20211102,en,85,"bloomberg,excel,finance,data analysis,trading,financial modeling"
17,82.28,84.56,2.280000000000001,Thanks a lot and see you next time.,l4K-HsfeWKc,How to change the language of Excel formulas on Mac OS,https://www.youtube.com/watch?v=l4K-HsfeWKc,bloomy,finance_excel,ExplainHowToSimply,20211102,en,85,"bloomberg,excel,finance,data analysis,trading,financial modeling"
0,0.0,5.6000000000000005,5.6000000000000005,"Hello everyone, I hope you are all doing great. In this short Bloomberg introduction video,",L6hnrv5HZWc,Bloomberg Tabs Introduction,https://www.youtube.com/watch?v=L6hnrv5HZWc,bloomy,finance_excel,ExplainHowToSimply,20220523,en,103,"bloomberg,excel,finance,data analysis,trading,financial modeling"
1,5.6000000000000005,12.24,6.64,"I briefly want to explain the three main tabs of the Bloomberg terminal. These are the main tab,",L6hnrv5HZWc,Bloomberg Tabs Introduction,https://www.youtube.com/watch?v=L6hnrv5HZWc,bloomy,finance_excel,ExplainHowToSimply,20220523,en,103,"bloomberg,excel,finance,data analysis,trading,financial modeling"
2,12.24,20.32,8.08,"the launchpad and the IB manager. First, we are going to talk about the IB manager. The IB manager",L6hnrv5HZWc,Bloomberg Tabs Introduction,https://www.youtube.com/watch?v=L6hnrv5HZWc,bloomy,finance_excel,ExplainHowToSimply,20220523,en,103,"bloomberg,excel,finance,data analysis,trading,financial modeling"
3,20.32,27.28,6.960000000000001,is also called the Instant Bloomberg Manager. It is a chat tool used within Bloomberg by the financial,L6hnrv5HZWc,Bloomberg Tabs Introduction,https://www.youtube.com/watch?v=L6hnrv5HZWc,bloomy,finance_excel,ExplainHowToSimply,20220523,en,103,"bloomberg,excel,finance,data analysis,trading,financial modeling"
4,27.36,33.84,6.480000000000004,community and it is completely integrated within the terminal. You can compare it to other text,L6hnrv5HZWc,Bloomberg Tabs Introduction,https://www.youtube.com/watch?v=L6hnrv5HZWc,bloomy,finance_excel,ExplainHowToSimply,20220523,en,103,"bloomberg,excel,finance,data analysis,trading,financial modeling"
5,33.84,41.36,7.519999999999996,messengers like WhatsApp just for Bloomberg users. Then there is the launchpad. It is a customizable,L6hnrv5HZWc,Bloomberg Tabs Introduction,https://www.youtube.com/watch?v=L6hnrv5HZWc,bloomy,finance_excel,ExplainHowToSimply,20220523,en,103,"bloomberg,excel,finance,data analysis,trading,financial modeling"
6,41.36,47.44,6.079999999999998,workspace which can be set up and it opens automatically when you log into your Bloomberg,L6hnrv5HZWc,Bloomberg Tabs Introduction,https://www.youtube.com/watch?v=L6hnrv5HZWc,bloomy,finance_excel,ExplainHowToSimply,20220523,en,103,"bloomberg,excel,finance,data analysis,trading,financial modeling"
7,47.44,55.120000000000005,7.680000000000007,account. It can be seen as a personalized overview with important charts and figures. And in my,L6hnrv5HZWc,Bloomberg Tabs Introduction,https://www.youtube.com/watch?v=L6hnrv5HZWc,bloomy,finance_excel,ExplainHowToSimply,20220523,en,103,"bloomberg,excel,finance,data analysis,trading,financial modeling"
8,55.199999999999996,62.08,6.880000000000003,"example, I just have here in the launchpad on one side the top news and on the other side just",L6hnrv5HZWc,Bloomberg Tabs Introduction,https://www.youtube.com/watch?v=L6hnrv5HZWc,bloomy,finance_excel,ExplainHowToSimply,20220523,en,103,"bloomberg,excel,finance,data analysis,trading,financial modeling"
9,62.08,70.47999999999999,8.399999999999991,"the chart of the S&P 500 index. Okay, and then there is the main tab of Bloomberg where you can",L6hnrv5HZWc,Bloomberg Tabs Introduction,https://www.youtube.com/watch?v=L6hnrv5HZWc,bloomy,finance_excel,ExplainHowToSimply,20220523,en,103,"bloomberg,excel,finance,data analysis,trading,financial modeling"
10,70.47999999999999,77.84,7.360000000000014,browse through Bloomberg using this blue field here. So normally you first search for a security and,L6hnrv5HZWc,Bloomberg Tabs Introduction,https://www.youtube.com/watch?v=L6hnrv5HZWc,bloomy,finance_excel,ExplainHowToSimply,20220523,en,103,"bloomberg,excel,finance,data analysis,trading,financial modeling"
11,77.84,84.96,7.11999999999999,then you use a specific function to get the desired data. But more on that in another video. And above,L6hnrv5HZWc,Bloomberg Tabs Introduction,https://www.youtube.com/watch?v=L6hnrv5HZWc,bloomy,finance_excel,ExplainHowToSimply,20220523,en,103,"bloomberg,excel,finance,data analysis,trading,financial modeling"
12,85.03999999999999,92.72,7.680000000000007,here you can just open a new tab for a new search request. If you now have a better overview of the,L6hnrv5HZWc,Bloomberg Tabs Introduction,https://www.youtube.com/watch?v=L6hnrv5HZWc,bloomy,finance_excel,ExplainHowToSimply,20220523,en,103,"bloomberg,excel,finance,data analysis,trading,financial modeling"
13,92.72,98.88,6.159999999999997,"Bloomberg terminal, please leave a like, comment below and subscribe for more useful Bloomberg",L6hnrv5HZWc,Bloomberg Tabs Introduction,https://www.youtube.com/watch?v=L6hnrv5HZWc,bloomy,finance_excel,ExplainHowToSimply,20220523,en,103,"bloomberg,excel,finance,data analysis,trading,financial modeling"
14,98.88,102.32,3.4399999999999977,content. Thanks a lot and see you next time.,L6hnrv5HZWc,Bloomberg Tabs Introduction,https://www.youtube.com/watch?v=L6hnrv5HZWc,bloomy,finance_excel,ExplainHowToSimply,20220523,en,103,"bloomberg,excel,finance,data analysis,trading,financial modeling"
0,0.0,9.76,9.76,"Hello everyone, in this short tutorial I explain how to simply use the average if function",lIB2T5AlsBM,How to use AVERAGEIF function in Excel,https://www.youtube.com/watch?v=lIB2T5AlsBM,bloomy,finance_excel,ExplainHowToSimply,20211109,en,122,"bloomberg,excel,finance,data analysis,trading,financial modeling"
1,9.76,16.36,6.6,"in Excel to calculate a simple mean, the mean of the numbers which are bigger than zero,",lIB2T5AlsBM,How to use AVERAGEIF function in Excel,https://www.youtube.com/watch?v=lIB2T5AlsBM,bloomy,finance_excel,ExplainHowToSimply,20211109,en,122,"bloomberg,excel,finance,data analysis,trading,financial modeling"
2,16.36,22.080000000000002,5.720000000000002,"the mean without the number zero, or only considering the numbers to a certain upper",lIB2T5AlsBM,How to use AVERAGEIF function in Excel,https://www.youtube.com/watch?v=lIB2T5AlsBM,bloomy,finance_excel,ExplainHowToSimply,20211109,en,122,"bloomberg,excel,finance,data analysis,trading,financial modeling"
3,22.080000000000002,23.080000000000002,1.0,boundary.,lIB2T5AlsBM,How to use AVERAGEIF function in Excel,https://www.youtube.com/watch?v=lIB2T5AlsBM,bloomy,finance_excel,ExplainHowToSimply,20211109,en,122,"bloomberg,excel,finance,data analysis,trading,financial modeling"
4,23.080000000000002,29.12,6.039999999999999,"So, for example, here we have 14 also in the sample, which might be an outlier we don't",lIB2T5AlsBM,How to use AVERAGEIF function in Excel,https://www.youtube.com/watch?v=lIB2T5AlsBM,bloomy,finance_excel,ExplainHowToSimply,20211109,en,122,"bloomberg,excel,finance,data analysis,trading,financial modeling"
5,29.12,33.480000000000004,4.360000000000003,"want to consider, so we have this upper boundary of 10.",lIB2T5AlsBM,How to use AVERAGEIF function in Excel,https://www.youtube.com/watch?v=lIB2T5AlsBM,bloomy,finance_excel,ExplainHowToSimply,20211109,en,122,"bloomberg,excel,finance,data analysis,trading,financial modeling"
6,33.480000000000004,40.72,7.239999999999995,"For the mean, we just use the average function and we define the range from C1 to C15.",lIB2T5AlsBM,How to use AVERAGEIF function in Excel,https://www.youtube.com/watch?v=lIB2T5AlsBM,bloomy,finance_excel,ExplainHowToSimply,20211109,en,122,"bloomberg,excel,finance,data analysis,trading,financial modeling"
7,40.72,46.52,5.800000000000004,"Then for the mean of the numbers which are bigger than zero, we can use the function",lIB2T5AlsBM,How to use AVERAGEIF function in Excel,https://www.youtube.com/watch?v=lIB2T5AlsBM,bloomy,finance_excel,ExplainHowToSimply,20211109,en,122,"bloomberg,excel,finance,data analysis,trading,financial modeling"
8,46.52,53.68000000000001,7.160000000000004,average if we specify the range where we want to look for the criteria and we specify the,lIB2T5AlsBM,How to use AVERAGEIF function in Excel,https://www.youtube.com/watch?v=lIB2T5AlsBM,bloomy,finance_excel,ExplainHowToSimply,20211109,en,122,"bloomberg,excel,finance,data analysis,trading,financial modeling"
9,53.68000000000001,58.6,4.919999999999995,"criteria within the quotation mark, we want it to be bigger than zero, and then we need",lIB2T5AlsBM,How to use AVERAGEIF function in Excel,https://www.youtube.com/watch?v=lIB2T5AlsBM,bloomy,finance_excel,ExplainHowToSimply,20211109,en,122,"bloomberg,excel,finance,data analysis,trading,financial modeling"
10,58.64,64.32000000000001,5.680000000000007,"to define the range of the numbers where we want to take the average, so we take the",lIB2T5AlsBM,How to use AVERAGEIF function in Excel,https://www.youtube.com/watch?v=lIB2T5AlsBM,bloomy,finance_excel,ExplainHowToSimply,20211109,en,122,"bloomberg,excel,finance,data analysis,trading,financial modeling"
11,64.32000000000001,65.96000000000001,1.6400000000000006,same range.,lIB2T5AlsBM,How to use AVERAGEIF function in Excel,https://www.youtube.com/watch?v=lIB2T5AlsBM,bloomy,finance_excel,ExplainHowToSimply,20211109,en,122,"bloomberg,excel,finance,data analysis,trading,financial modeling"
12,65.96000000000001,71.28,5.319999999999993,"And when we want to get the mean without zero, then we just need to specify the criteria",lIB2T5AlsBM,How to use AVERAGEIF function in Excel,https://www.youtube.com/watch?v=lIB2T5AlsBM,bloomy,finance_excel,ExplainHowToSimply,20211109,en,122,"bloomberg,excel,finance,data analysis,trading,financial modeling"
13,71.28,79.96000000000001,8.680000000000007,"as smaller, bigger zero within quotation marks, and this will give us the mean of 3.16.",lIB2T5AlsBM,How to use AVERAGEIF function in Excel,https://www.youtube.com/watch?v=lIB2T5AlsBM,bloomy,finance_excel,ExplainHowToSimply,20211109,en,122,"bloomberg,excel,finance,data analysis,trading,financial modeling"
14,79.96000000000001,85.0,5.039999999999992,"And when we want to get the mean with this upper boundary of 10, so we don't include",lIB2T5AlsBM,How to use AVERAGEIF function in Excel,https://www.youtube.com/watch?v=lIB2T5AlsBM,bloomy,finance_excel,ExplainHowToSimply,20211109,en,122,"bloomberg,excel,finance,data analysis,trading,financial modeling"
15,85.04,91.32,6.279999999999987,"this 14 within these numbers, then we can just use the average if function with the",lIB2T5AlsBM,How to use AVERAGEIF function in Excel,https://www.youtube.com/watch?v=lIB2T5AlsBM,bloomy,finance_excel,ExplainHowToSimply,20211109,en,122,"bloomberg,excel,finance,data analysis,trading,financial modeling"
16,91.32,100.04,8.720000000000013,same range here and the condition to be smaller in quotation marks with an AND connected and,lIB2T5AlsBM,How to use AVERAGEIF function in Excel,https://www.youtube.com/watch?v=lIB2T5AlsBM,bloomy,finance_excel,ExplainHowToSimply,20211109,en,122,"bloomberg,excel,finance,data analysis,trading,financial modeling"
17,100.04,103.48,3.4399999999999977,"then E19, which is this cell here.",lIB2T5AlsBM,How to use AVERAGEIF function in Excel,https://www.youtube.com/watch?v=lIB2T5AlsBM,bloomy,finance_excel,ExplainHowToSimply,20211109,en,122,"bloomberg,excel,finance,data analysis,trading,financial modeling"
18,103.48,109.88,6.3999999999999915,"And as you can see, this mean or average dropped massively just because we don't include this",lIB2T5AlsBM,How to use AVERAGEIF function in Excel,https://www.youtube.com/watch?v=lIB2T5AlsBM,bloomy,finance_excel,ExplainHowToSimply,20211109,en,122,"bloomberg,excel,finance,data analysis,trading,financial modeling"
19,109.88,110.88,1.0,14.,lIB2T5AlsBM,How to use AVERAGEIF function in Excel,https://www.youtube.com/watch?v=lIB2T5AlsBM,bloomy,finance_excel,ExplainHowToSimply,20211109,en,122,"bloomberg,excel,finance,data analysis,trading,financial modeling"
20,110.88,114.92,4.040000000000006,"So if this video helped, please leave a like, that means a lot to me.",lIB2T5AlsBM,How to use AVERAGEIF function in Excel,https://www.youtube.com/watch?v=lIB2T5AlsBM,bloomy,finance_excel,ExplainHowToSimply,20211109,en,122,"bloomberg,excel,finance,data analysis,trading,financial modeling"
21,114.92,118.83999999999999,3.9199999999999875,You can also subscribe for more useful content on Excel.,lIB2T5AlsBM,How to use AVERAGEIF function in Excel,https://www.youtube.com/watch?v=lIB2T5AlsBM,bloomy,finance_excel,ExplainHowToSimply,20211109,en,122,"bloomberg,excel,finance,data analysis,trading,financial modeling"
22,118.83999999999999,120.8,1.960000000000008,Thanks a lot and have a nice day.,lIB2T5AlsBM,How to use AVERAGEIF function in Excel,https://www.youtube.com/watch?v=lIB2T5AlsBM,bloomy,finance_excel,ExplainHowToSimply,20211109,en,122,"bloomberg,excel,finance,data analysis,trading,financial modeling"
0,0.0,9.86,9.86,"Hi everyone, in this short video I explain how to simply use the Bloomberg Query Language",lSKTZAn2SU4,How to use the Bloomberg Query Language (BQL) Builder for cross-sectional data in Excel (2 minutes),https://www.youtube.com/watch?v=lSKTZAn2SU4,bloomy,finance_excel,ExplainHowToSimply,20210906,en,120,"bloomberg,excel,finance,data analysis,trading,financial modeling"
1,9.86,18.54,8.68,short BQL in Excel to compare financial data of the current S&P 500 constituents.,lSKTZAn2SU4,How to use the Bloomberg Query Language (BQL) Builder for cross-sectional data in Excel (2 minutes),https://www.youtube.com/watch?v=lSKTZAn2SU4,bloomy,finance_excel,ExplainHowToSimply,20210906,en,120,"bloomberg,excel,finance,data analysis,trading,financial modeling"
2,18.54,25.0,6.460000000000001,For that you need to be locked into the Bloomberg terminal and you also need to have the Bloomberg,lSKTZAn2SU4,How to use the Bloomberg Query Language (BQL) Builder for cross-sectional data in Excel (2 minutes),https://www.youtube.com/watch?v=lSKTZAn2SU4,bloomy,finance_excel,ExplainHowToSimply,20210906,en,120,"bloomberg,excel,finance,data analysis,trading,financial modeling"
3,25.0,26.580000000000002,1.5800000000000018,Excel add-in.,lSKTZAn2SU4,How to use the Bloomberg Query Language (BQL) Builder for cross-sectional data in Excel (2 minutes),https://www.youtube.com/watch?v=lSKTZAn2SU4,bloomy,finance_excel,ExplainHowToSimply,20210906,en,120,"bloomberg,excel,finance,data analysis,trading,financial modeling"
4,26.58,35.54,8.96,The BQL builder is an efficient way to retrieve financial data directly into an Excel spreadsheet.,lSKTZAn2SU4,How to use the Bloomberg Query Language (BQL) Builder for cross-sectional data in Excel (2 minutes),https://www.youtube.com/watch?v=lSKTZAn2SU4,bloomy,finance_excel,ExplainHowToSimply,20210906,en,120,"bloomberg,excel,finance,data analysis,trading,financial modeling"
5,35.54,42.3,6.759999999999998,So let's look at the cross-sectional data of the S&P 500 index.,lSKTZAn2SU4,How to use the Bloomberg Query Language (BQL) Builder for cross-sectional data in Excel (2 minutes),https://www.youtube.com/watch?v=lSKTZAn2SU4,bloomy,finance_excel,ExplainHowToSimply,20210906,en,120,"bloomberg,excel,finance,data analysis,trading,financial modeling"
6,42.3,51.42,9.120000000000005,"For that you just go here to this function, member of the S&P 500 index.",lSKTZAn2SU4,How to use the Bloomberg Query Language (BQL) Builder for cross-sectional data in Excel (2 minutes),https://www.youtube.com/watch?v=lSKTZAn2SU4,bloomy,finance_excel,ExplainHowToSimply,20210906,en,120,"bloomberg,excel,finance,data analysis,trading,financial modeling"
7,51.42,60.040000000000006,8.620000000000005,So we have the biggest 500 companies in there and we want their last price and also their,lSKTZAn2SU4,How to use the Bloomberg Query Language (BQL) Builder for cross-sectional data in Excel (2 minutes),https://www.youtube.com/watch?v=lSKTZAn2SU4,bloomy,finance_excel,ExplainHowToSimply,20210906,en,120,"bloomberg,excel,finance,data analysis,trading,financial modeling"
8,60.040000000000006,64.1,4.059999999999988,current market capitalization.,lSKTZAn2SU4,How to use the Bloomberg Query Language (BQL) Builder for cross-sectional data in Excel (2 minutes),https://www.youtube.com/watch?v=lSKTZAn2SU4,bloomy,finance_excel,ExplainHowToSimply,20210906,en,120,"bloomberg,excel,finance,data analysis,trading,financial modeling"
9,64.1,72.9,8.800000000000011,"Just as a small example, then we can look at the preview how the data would look like.",lSKTZAn2SU4,How to use the Bloomberg Query Language (BQL) Builder for cross-sectional data in Excel (2 minutes),https://www.youtube.com/watch?v=lSKTZAn2SU4,bloomy,finance_excel,ExplainHowToSimply,20210906,en,120,"bloomberg,excel,finance,data analysis,trading,financial modeling"
10,72.9,83.30000000000001,10.400000000000006,"In column A we have the 500 company tickers, in B we have the last price and in column",lSKTZAn2SU4,How to use the Bloomberg Query Language (BQL) Builder for cross-sectional data in Excel (2 minutes),https://www.youtube.com/watch?v=lSKTZAn2SU4,bloomy,finance_excel,ExplainHowToSimply,20210906,en,120,"bloomberg,excel,finance,data analysis,trading,financial modeling"
11,83.30000000000001,87.18,3.8799999999999955,C we have the current market capitalization.,lSKTZAn2SU4,How to use the Bloomberg Query Language (BQL) Builder for cross-sectional data in Excel (2 minutes),https://www.youtube.com/watch?v=lSKTZAn2SU4,bloomy,finance_excel,ExplainHowToSimply,20210906,en,120,"bloomberg,excel,finance,data analysis,trading,financial modeling"
12,87.18,96.9,9.719999999999999,So now we can just insert and run and now we have for each single company in the S&P,lSKTZAn2SU4,How to use the Bloomberg Query Language (BQL) Builder for cross-sectional data in Excel (2 minutes),https://www.youtube.com/watch?v=lSKTZAn2SU4,bloomy,finance_excel,ExplainHowToSimply,20210906,en,120,"bloomberg,excel,finance,data analysis,trading,financial modeling"
13,96.9,105.06,8.159999999999997,"500 the ticker, the current last price and the current market capitalization.",lSKTZAn2SU4,How to use the Bloomberg Query Language (BQL) Builder for cross-sectional data in Excel (2 minutes),https://www.youtube.com/watch?v=lSKTZAn2SU4,bloomy,finance_excel,ExplainHowToSimply,20210906,en,120,"bloomberg,excel,finance,data analysis,trading,financial modeling"
14,105.06,111.02000000000001,5.960000000000008,And we can change the current market capitalization into dollars.,lSKTZAn2SU4,How to use the Bloomberg Query Language (BQL) Builder for cross-sectional data in Excel (2 minutes),https://www.youtube.com/watch?v=lSKTZAn2SU4,bloomy,finance_excel,ExplainHowToSimply,20210906,en,120,"bloomberg,excel,finance,data analysis,trading,financial modeling"
